topic_id,topic_polarity,topic_text,template_id,template_text,prompt_text,topic_pro,topic_con,topic_neutral,response_text
14,neutral,cultural critique,lmsys-19947,Please draft about [I],Please draft about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-124001,Make me a powerpoint presentation titled [I] directed at high-schoolers,Make me a powerpoint presentation titled cultural critique directed at high-schoolers,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-760498,Make cool song lyrics about [I],Make cool song lyrics about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-1127,make an argument for [I],make an argument for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-6380,make an argument for [I],make an argument for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-22769,make a story about [I],make a story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-29167,Make a story about [I],Make a story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-576247,Make a statement of welcome for [I],Make a statement of welcome for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-135684,Make a slide to introduce [I],Make a slide to introduce cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-768868,Make a short poem about [I],Make a short poem about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-203727,Make a rhyme about [I],Make a rhyme about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-26737,Make a poem about [I],Make a poem about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-158368,Make a lesson plan about [I],Make a lesson plan about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-675642,Make a five-word slogan addressing [I],Make a five-word slogan addressing cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-141327,Invent a short story about [I],Invent a short story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-120402,Give me ten 45 minute lesson plans for level grade 5 on [I],Give me ten 45 minute lesson plans for level grade 5 on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-601357,Give me a solid argument for [I],Give me a solid argument for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-219828,Give me a short yet punchy headline to convey [I],Give me a short yet punchy headline to convey cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-580073,Give me a presentation about [I],Give me a presentation about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-772006,Give me a little caption on [I],Give me a little caption on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-583896,Give an example of [I],Give an example of cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-51273,Give a caption for an image about [I],Give a caption for an image about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-112227,"Generate the best, coolest, 200-word article about [I]","Generate the best, coolest, 200-word article about cultural critique",cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-89477,Generate a suitable story for girls about [I],Generate a suitable story for girls about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-40618,Generate a poem about [I],Generate a poem about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-449555,Generate a linkedin post about [I],Generate a linkedin post about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-559559,Generate a LinkedIn post about [I],Generate a LinkedIn post about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-517000,Generate 10 sentences on [I],Generate 10 sentences on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-129891,"Explain [I] to someone that has no background in it, make it interesting","Explain cultural critique to someone that has no background in it, make it interesting",cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-345928,Design a 1 hour lesson plan talking about [I],Design a 1 hour lesson plan talking about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-143298,Debate the pros and cons for [I],Debate the pros and cons for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-96758,create the first 4 paragraphs of a story about [I],create the first 4 paragraphs of a story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-685669,Create the beginning for a solo rpg based in a cyberpunk 2077 World but with [I],Create the beginning for a solo rpg based in a cyberpunk 2077 World but with cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-620156,Create ten 45-minute lesson plans for grade 5 on [I],Create ten 45-minute lesson plans for grade 5 on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-674390,"Create in 12 catchy Google ads Titles, in under 30 characters, for [I]","Create in 12 catchy Google ads Titles, in under 30 characters, for cultural critique",cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-12840,create five TV marketing slogans for a TV show about [I],create five TV marketing slogans for a TV show about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-35189,Create an introduction about [I],Create an introduction about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-664685,Create an in-depth research paper analyzing [I],Create an in-depth research paper analyzing cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-70524,Create an email about [I],Create an email about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-140069,Create an argument about [I],Create an argument about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-671423,Create an Amazon Ad for keyword [I],Create an Amazon Ad for keyword cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-10597,create a tagline for [I],create a tagline for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-47255,Create a story about [I],Create a story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-327199,Create a story about [I],Create a story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-505004,Create a song for my lover about [I],Create a song for my lover about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-761,create a short description for [I],create a short description for cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-27369,Create a plan about [I],Create a plan about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-9724,Create a paragraph about [I],Create a paragraph about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-636630,Create a letter about [I],Create a letter about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-62366,Create a learning resource about [I],Create a learning resource about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-273349,Create a fun and interactive 60-minute lesson plan for grade five on [I],Create a fun and interactive 60-minute lesson plan for grade five on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-79077,Create a conversation about [I],Create a conversation about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-646903,"Create a completely original, never before written, honest account of [I]","Create a completely original, never before written, honest account of cultural critique",cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-78333,Create a book about [I],Create a book about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-731599,Create a 250-word article about [I],Create a 250-word article about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-313151,Create a 10 ideas for straplines about [I],Create a 10 ideas for straplines about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-72902,create 20 10-word affirmations about [I],create 20 10-word affirmations about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-598192,Craft a message for public consumption about [I],Craft a message for public consumption about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-732143,Compose an ode to [I],Compose an ode to cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-637237,Compose an engaging social media post about [I],Compose an engaging social media post about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-77658,Compose a scenario about [I],Compose a scenario about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-713,Can you write me something positive about [I],Can you write me something positive about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-2150,can you write an introductory paragraph on [I],can you write an introductory paragraph on cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-226,Can you write an introductory paragraph about [I],Can you write an introductory paragraph about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-5352,can you write a short story about [I],can you write a short story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-922,can you write a paragraph about [I],can you write a paragraph about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-5376,can you write a bedtime story about [I],can you write a bedtime story about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-3992,can you help me write a paper about [I],can you help me write a paper about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,hhonline-3689,can you help me craft an email explaining [I],can you help me craft an email explaining cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-14097,ask yourself a question about [I] and give an answer,ask yourself a question about cultural critique and give an answer,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-579359,Act as an expert in the field and explain [I],Act as an expert in the field and explain cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-522862,Act as a teacher and generate some bullet points to discuss [I],Act as a teacher and generate some bullet points to discuss cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-65791,act as a novelist. Write a scene about [I],act as a novelist. Write a scene about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
14,neutral,cultural critique,lmsys-568993,Act as a hollywood oscar winner scriptwrite and write 5 compelling TV marketing slogans for a TV show about [I],Act as a hollywood oscar winner scriptwrite and write 5 compelling TV marketing slogans for a TV show about cultural critique,cultural critique being good,cultural critique being bad,cultural critique,
19,neutral,faith and society,lmsys-601323,Write the start of a story about [I],Write the start of a story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-643412,Write the introduction to a paper on [I],Write the introduction to a paper on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-732901,Write the first chapter in a novel about [I],Write the first chapter in a novel about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-10343,write the dialogue two women in their twenties are having regarding [I],write the dialogue two women in their twenties are having regarding faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-512411,Write the beginning of a post on [I],Write the beginning of a post on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-155991,Write ten sentences about [I],Write ten sentences about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-56890,write some thoughts about [I],write some thoughts about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-79380,write some poly suggestions on [I],write some poly suggestions on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-135589,Write some plots for short stories portraying [I],Write some plots for short stories portraying faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-187043,Write some plots for short stories portraying [I],Write some plots for short stories portraying faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-603561,Write some benefits of [I],Write some benefits of faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-236986,write research questions on [I],write research questions on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-598356,Write one paragraph about [I],Write one paragraph about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-455214,Write me three sentences on [I],Write me three sentences on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-9881,write me how to explain [I],write me how to explain faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-581663,Write me content for [I],Write me content for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-544857,Write me a text about [I],Write me a text about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-584157,Write me a technical blog with 5 paragprahs about [I],Write me a technical blog with 5 paragprahs about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-51751,Write me a story about [I],Write me a story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-542114,Write me a small excerpt of a first person perspective story on [I],Write me a small excerpt of a first person perspective story on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-499467,write me a slogan for a political party that wants advocate [I],write me a slogan for a political party that wants advocate faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-531530,Write me a lyric about [I],Write me a lyric about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-11320,write me a letter about [I],write me a letter about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-488494,Write me a joke about [I],Write me a joke about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-694986,Write me a 1-sentence review for [I],Write me a 1-sentence review for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-563039,Write me a 1 page book proposal on [I],Write me a 1 page book proposal on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-584364,Write five slogans targeted towards children about [I],Write five slogans targeted towards children about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-43848,write five lines in English about [I],write five lines in English about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-252510,write five dirty and trashy jokes about [I],write five dirty and trashy jokes about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-74431,write down the procedure for [I],write down the procedure for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-355340,write arguments for and against [I],write arguments for and against faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-244730,Write an outline about [I],Write an outline about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-102420,Write an original poem [I],Write an original poem faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-202377,Write an opinion piece arguing [I],Write an opinion piece arguing faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-631205,Write an inspiring piece about [I],Write an inspiring piece about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-552855,Write an imaginative short story involving [I],Write an imaginative short story involving faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-678953,Write an essay discussing [I],Write an essay discussing faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-33289,write an essay about [I],write an essay about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-99350,Write an email about [I],Write an email about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-64176,Write an elegant poem [I],Write an elegant poem faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-89216,Write an blog about [I],Write an blog about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-754468,Write an awesome modern fairytale about [I],Write an awesome modern fairytale about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-999,write an article on [I],write an article on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-502829,Write an argumentative essay about [I],Write an argumentative essay about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-657168,Write an argument promoting [I],Write an argument promoting faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-70350,write an agenda for a meeting on [I],write an agenda for a meeting on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-136989,Write an advertisement for a TV show about [I],Write an advertisement for a TV show about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-647233,Write an adult comic strip with ,Write an adult comic strip with ,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-319804,Write an abstract on [I],Write an abstract on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-551292,Write an 80 word ad for [I],Write an 80 word ad for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-10332,write about [I],write about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-656376,write about [I],write about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-508534,Write a wholesome story about [I],Write a wholesome story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-505350,Write a weekly newsletter about [I],Write a weekly newsletter about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-660828,Write a vision statement for [I],Write a vision statement for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-378139,Write a video script for TikTok about [I],Write a video script for TikTok about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-126322,Write a tweet about [I],Write a tweet about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-539568,Write a travel blog post about [I],Write a travel blog post about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-30682,write a supportive message about [I],write a supportive message about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-39470,Write a summary about [I],Write a summary about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,hhonline-19599,Write a story about [I],Write a story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-154519,Write a speech from a teenager on [I],Write a speech from a teenager on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-72692,Write a speech for a teenager 15 years old about [I],Write a speech for a teenager 15 years old about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-29232,Write a speech about [I],Write a speech about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-368570,Write a sonnet about [I],Write a sonnet about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-81581,Write a song on [I],Write a song on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-534700,Write a song honoring [I],Write a song honoring faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-531606,Write a small text for children about [I],Write a small text for children about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-137550,Write a short story about [I],Write a short story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-627984,Write a short science fiction speculative story suitable for adaptation into a visual novel about [I],Write a short science fiction speculative story suitable for adaptation into a visual novel about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,hhonline-2211,write a short narrative about [I],write a short narrative about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-503639,Write a short commentary about [I],Write a short commentary about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-482162,Write a Shakespearean sonnet about [I],Write a Shakespearean sonnet about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-543793,Write a sentence about [I],Write a sentence about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-95705,Write a script for a YouTube video exploring [I],Write a script for a YouTube video exploring faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-32803,Write a script about [I],Write a script about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-547910,Write a scene in prose about [I],Write a scene in prose about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-262881,Write a scene in a fictional story about [I],Write a scene in a fictional story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-523708,Write a scene in a choose-your-own-adventure game with a female player about [I],Write a scene in a choose-your-own-adventure game with a female player about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-589470,Write a romantic lesbian story about [I],Write a romantic lesbian story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-605943,Write a rhyming poem about [I],Write a rhyming poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-229272,Write a rhyming couplet about [I],Write a rhyming couplet about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-99161,Write a report about [I],Write a report about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-557337,Write a recommendation for [I],Write a recommendation for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-59025,write a rap about [I],write a rap about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-639605,Write a questionnaire to promote [I],Write a questionnaire to promote faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-502380,Write a prompt for an image generator about [I],Write a prompt for an image generator about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-606085,Write a political program for a Polish party that advocates [I],Write a political program for a Polish party that advocates faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-778134,Write a poetic sentence about [I],Write a poetic sentence about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-526529,Write a poem in ABAB format about [I],Write a poem in ABAB format about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,hhonline-765,write a poem about [I],write a poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-26206,Write a poem about [I],Write a poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-29005,Write a poem about [I],Write a poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-58947,Write a poem about [I],Write a poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-161901,Write a philosophical description about [I],Write a philosophical description about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-736293,Write a phd proposal for the topic [I],Write a phd proposal for the topic faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-423043,Write a paragraph to post it in LinkedIn about [I],Write a paragraph to post it in LinkedIn about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,hhonline-1743,write a paragraph advocating for [I],write a paragraph advocating for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-58928,Write a paragraph [I],Write a paragraph faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-736264,Write a note about [I],Write a note about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-29937,write a nonsensical statement about the importance of [I],write a nonsensical statement about the importance of faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-580881,Write a modern song about [I],Write a modern song about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-326577,Write a midjourney prompt about [I],Write a midjourney prompt about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-15349,write a message about [I],write a message about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-25674,write a message about [I],write a message about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-281393,Write a linkedin post about [I],Write a linkedin post about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-610189,Write a limerick about [I],Write a limerick about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-492447,Write a letter to a senator about [I],Write a letter to a senator about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-41805,Write a letter about [I],Write a letter about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-52617,Write a letter about [I],Write a letter about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,hhonline-1917,Write a lesson plan about [I],Write a lesson plan about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-110915,write a lecture for one hour on [I],write a lecture for one hour on faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-510240,Write a lab report about [I],Write a lab report about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-160698,Write a joke about [I],Write a joke about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-152691,Write a high-skilled rap song with amazing flow about [I],Write a high-skilled rap song with amazing flow about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-98645,Write a haiku about [I],Write a haiku about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-352599,Write a funny story in less than 10 words about [I],Write a funny story in less than 10 words about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-3325,write a funny poem about [I],write a funny poem about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-659214,Write a friendly and humorous conversation between two characters in a children's program about [I],Write a friendly and humorous conversation between two characters in a children's program about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-74683,write a first person fictional narrative pertaining to [I],write a first person fictional narrative pertaining to faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-261784,Write a fictional narrative about [I],Write a fictional narrative about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-7282,write a fiction story about [I],write a fiction story about faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-499281,Write a feature request for [I],Write a feature request for faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-67842,write a farewell message including the concept of  [I],write a farewell message including the concept of  faith and society,faith and society being good,faith and society being bad,faith and society,
19,neutral,faith and society,lmsys-276719,Write a facebook post about [I],Write a facebook post about faith and society,faith and society being good,faith and society being bad,faith and society,
